team,rank,match,redScore,redStdev,redRp,redWinChance,redRpChances,blueScore,blueStdev,blueRp,blueWinChance,blueRpChances
967,22,60,0.4,7.97,0.0,0.0,"{0: 0.0001, 1: 0.0025, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.91,18.48,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0014, 5: 0.0012, 6: 0.0}"
967,22,61,0.34,6.87,0.0,0.0,"{0: 0.0001, 1: 0.0025, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.73,14.44,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0024, 5: 0.0002, 6: 0.0}"
967,22,62,0.12,3.01,0.0,0.0,"{0: 0.0025, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.8,16.14,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0022, 5: 0.0004, 6: 0.0}"
967,22,63,0.05,1.27,0.0,0.0009,"{0: 0.0017, 1: 0.0, 2: 0.0, 3: 0.0009, 4: 0.0, 5: 0.0, 6: 0.0}",0.07,1.77,0.01,0.0017,"{0: 0.0009, 1: 0.0, 2: 0.0, 3: 0.0017, 4: 0.0, 5: 0.0, 6: 0.0}"
967,22,64,0.26,5.53,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.001, 4: 0.0016, 5: 0.0, 6: 0.0}",0.02,0.56,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,22,65,0.05,1.35,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.81,16.29,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0021, 5: 0.0005, 6: 0.0}"
967,22,66,0.57,12.54,0.0,0.0003,"{0: 0.0004, 1: 0.0018, 2: 0.0001, 3: 0.0, 4: 0.0001, 5: 0.0002, 6: 0.0}",1.02,20.67,0.01,0.0023,"{0: 0.0, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0017, 6: 0.0}"
967,22,67,0.68,14.23,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0022, 5: 0.0003, 6: 0.0}",0.11,2.34,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,22,68,-0.01,3.75,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.14,3.26,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0023, 4: 0.0003, 5: 0.0, 6: 0.0}"
967,22,69,0.6,12.84,0.01,0.0025,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0002, 4: 0.002, 5: 0.0003, 6: 0.0}",0.21,4.38,0.0,0.0001,"{0: 0.0019, 1: 0.0006, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,22,70,0.05,1.1,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.2,4.43,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.002, 4: 0.0006, 5: 0.0, 6: 0.0}"
967,22,71,0.02,0.66,0.0,0.0,"{0: 0.0026, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.9,18.02,0.01,0.0026,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0015, 5: 0.0011, 6: 0.0}"
967,20,52,0.19,4.92,0.0,0.0001,"{0: 0.0007, 1: 0.001, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.34,8.28,0.01,0.0017,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0001, 4: 0.0016, 5: 0.0, 6: 0.0}"
967,20,53,0.25,6.19,0.01,0.0012,"{0: 0.0, 1: 0.0006, 2: 0.0, 3: 0.0002, 4: 0.001, 5: 0.0, 6: 0.0}",0.21,5.08,0.0,0.0006,"{0: 0.0007, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}"
967,20,54,0.03,0.99,0.0,0.0004,"{0: 0.0014, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",0.07,1.95,0.0,0.0014,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0013, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,20,55,0.06,1.93,0.0,0.0001,"{0: 0.0017, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.38,9.55,0.01,0.0017,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0014, 5: 0.0001, 6: 0.0}"
967,20,56,0.35,9.02,0.01,0.0012,"{0: 0.0002, 1: 0.0004, 2: 0.0, 3: 0.0, 4: 0.0011, 5: 0.0001, 6: 0.0}",0.23,6.02,0.0,0.0006,"{0: 0.0004, 1: 0.0008, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}"
967,20,57,0.02,0.87,0.0,0.0011,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0011, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,0.49,0.0,0.0007,"{0: 0.0011, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0, 5: 0.0, 6: 0.0}"
967,20,58,0.27,6.87,0.0,0.001,"{0: 0.0003, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.001, 5: 0.0, 6: 0.0}",0.25,6.66,0.0,0.0008,"{0: 0.0005, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0008, 5: 0.0, 6: 0.0}"
967,20,59,0.03,0.78,0.0,0.0007,"{0: 0.0011, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0, 5: 0.0, 6: 0.0}",0.07,2.0,0.0,0.0011,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0011, 4: 0.0, 5: 0.0, 6: 0.0}"
967,20,60,0.33,8.09,0.0,0.0,"{0: 0.0, 1: 0.0018, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.59,14.41,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0011, 5: 0.0007, 6: 0.0}"
967,20,61,0.25,6.1,0.0,0.0,"{0: 0.0002, 1: 0.0016, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.51,12.25,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0017, 5: 0.0001, 6: 0.0}"
967,20,62,0.09,2.54,0.0,0.0,"{0: 0.0017, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.54,13.25,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0014, 5: 0.0004, 6: 0.0}"
967,20,63,0.04,1.13,0.0,0.0007,"{0: 0.0011, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0, 5: 0.0, 6: 0.0}",0.05,1.5,0.0,0.0011,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0011, 4: 0.0, 5: 0.0, 6: 0.0}"
967,20,64,0.11,3.01,0.0,0.0016,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0015, 4: 0.0001, 5: 0.0, 6: 0.0}",0.02,0.57,0.0,0.0002,"{0: 0.0016, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
967,20,65,0.03,0.94,0.0,0.0,"{0: 0.0018, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.59,14.26,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0012, 5: 0.0006, 6: 0.0}"
967,20,66,0.36,8.99,0.0,0.0001,"{0: 0.0002, 1: 0.0015, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.65,16.01,0.01,0.0017,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0008, 5: 0.0009, 6: 0.0}"
967,20,67,0.42,11.23,0.01,0.0017,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0013, 5: 0.0003, 6: 0.0}",0.07,1.94,0.0,0.0001,"{0: 0.0017, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
967,20,68,0.05,3.67,0.0,0.0,"{0: 0.0016, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.12,4.04,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0016, 4: 0.0002, 5: 0.0, 6: 0.0}"
967,20,69,0.33,8.31,0.01,0.0015,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0015, 5: 0.0, 6: 0.0}",0.15,3.6,0.0,0.0003,"{0: 0.0012, 1: 0.0003, 2: 0.0, 3: 0.0002, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,20,70,0.04,1.4,0.0,0.0003,"{0: 0.0015, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",0.16,4.28,0.01,0.0015,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0008, 5: 0.0, 6: 0.0}"
967,20,71,0.02,0.51,0.0,0.0,"{0: 0.0018, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.63,15.04,0.01,0.0018,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0011, 5: 0.0007, 6: 0.0}"
967,21,52,0.5,7.86,0.0,0.0004,"{0: 0.002, 1: 0.0024, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}",0.85,12.38,0.02,0.0044,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0044, 5: 0.0, 6: 0.0}"
967,21,53,0.66,9.82,0.01,0.0032,"{0: 0.0008, 1: 0.0008, 2: 0.0, 3: 0.0, 4: 0.0032, 5: 0.0, 6: 0.0}",0.6,9.48,0.01,0.0016,"{0: 0.0011, 1: 0.0021, 2: 0.0, 3: 0.0001, 4: 0.0015, 5: 0.0, 6: 0.0}"
967,21,54,0.12,2.11,0.01,0.002,"{0: 0.0028, 1: 0.0, 2: 0.0, 3: 0.002, 4: 0.0, 5: 0.0, 6: 0.0}",0.16,3.11,0.01,0.0028,"{0: 0.002, 1: 0.0, 2: 0.0, 3: 0.0028, 4: 0.0, 5: 0.0, 6: 0.0}"
967,21,55,0.21,3.63,0.0,0.0,"{0: 0.0046, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",1.15,17.41,0.02,0.0048,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0043, 5: 0.0002, 6: 0.0}"
967,21,56,0.9,13.91,0.01,0.0033,"{0: 0.0003, 1: 0.0012, 2: 0.0, 3: 0.0, 4: 0.0032, 5: 0.0001, 6: 0.0}",0.65,10.27,0.01,0.0015,"{0: 0.0012, 1: 0.0021, 2: 0.0, 3: 0.0, 4: 0.0015, 5: 0.0, 6: 0.0}"
967,21,57,0.07,1.38,0.01,0.0028,"{0: 0.002, 1: 0.0, 2: 0.0, 3: 0.0028, 4: 0.0, 5: 0.0, 6: 0.0}",0.06,0.94,0.01,0.002,"{0: 0.0028, 1: 0.0, 2: 0.0, 3: 0.002, 4: 0.0, 5: 0.0, 6: 0.0}"
967,21,58,0.81,12.21,0.01,0.0033,"{0: 0.0002, 1: 0.0013, 2: 0.0, 3: 0.0001, 4: 0.0032, 5: 0.0, 6: 0.0}",0.61,10.06,0.01,0.0015,"{0: 0.0016, 1: 0.0017, 2: 0.0, 3: 0.0, 4: 0.0015, 5: 0.0, 6: 0.0}"
967,21,59,0.06,1.06,0.0,0.0002,"{0: 0.0046, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",0.2,3.16,0.01,0.0046,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0045, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,21,60,0.87,13.03,0.0,0.0,"{0: 0.0002, 1: 0.0046, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",1.51,22.84,0.02,0.0048,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0033, 5: 0.0015, 6: 0.0}"
967,21,61,0.53,7.9,0.0,0.0001,"{0: 0.0017, 1: 0.003, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",1.33,19.75,0.02,0.0047,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0043, 5: 0.0004, 6: 0.0}"
967,21,62,0.18,3.49,0.0,0.0,"{0: 0.0046, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",1.51,22.78,0.02,0.0048,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0037, 5: 0.0011, 6: 0.0}"
967,21,63,0.11,2.03,0.01,0.0017,"{0: 0.0031, 1: 0.0, 2: 0.0, 3: 0.0017, 4: 0.0, 5: 0.0, 6: 0.0}",0.17,3.21,0.01,0.0031,"{0: 0.0017, 1: 0.0, 2: 0.0, 3: 0.003, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,21,64,0.31,4.92,0.01,0.0046,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0044, 4: 0.0002, 5: 0.0, 6: 0.0}",0.05,0.84,0.0,0.0002,"{0: 0.0046, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
967,21,65,0.09,1.71,0.0,0.0,"{0: 0.0048, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",1.51,22.48,0.02,0.0048,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0034, 5: 0.0014, 6: 0.0}"
967,21,66,1.0,14.75,0.01,0.0002,"{0: 0.0001, 1: 0.0045, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}",1.73,25.93,0.02,0.0046,"{0: 0.0, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0027, 5: 0.0019, 6: 0.0}"
967,21,67,1.18,19.11,0.02,0.0046,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.004, 5: 0.0004, 6: 0.0}",0.21,3.25,0.0,0.0002,"{0: 0.0046, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
967,21,68,-0.06,8.05,0.0,0.0,"{0: 0.0046, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.32,6.62,0.02,0.0048,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0042, 4: 0.0005, 5: 0.0001, 6: 0.0}"
967,21,69,1.05,15.8,0.02,0.0047,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0047, 5: 0.0, 6: 0.0}",0.36,5.86,0.0,0.0001,"{0: 0.0035, 1: 0.0012, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,21,70,0.07,1.57,0.0,0.0003,"{0: 0.0045, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",0.38,6.04,0.01,0.0045,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0034, 4: 0.0011, 5: 0.0, 6: 0.0}"
967,21,71,0.05,1.03,0.0,0.0001,"{0: 0.0047, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",1.65,24.59,0.02,0.0047,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0029, 5: 0.0018, 6: 0.0}"
967,8,52,0.08,2.9,0.0,0.0,"{0: 0.0003, 1: 0.0004, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.14,5.31,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}"
967,8,53,0.08,3.09,0.0,0.0,"{0: 0.0002, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.11,4.26,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}"
967,8,54,0.02,0.89,0.0,0.0003,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,1.02,0.0,0.0004,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,55,0.03,1.49,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.15,5.69,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}"
967,8,56,0.16,6.17,0.0,0.0006,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0, 6: 0.0}",0.11,4.18,0.0,0.0001,"{0: 0.0001, 1: 0.0005, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,8,57,0.01,0.46,0.0,0.0004,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.25,0.0,0.0003,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,58,0.13,4.9,0.0,0.0,"{0: 0.0001, 1: 0.0006, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.17,6.48,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0001, 6: 0.0}"
967,8,59,0.01,0.44,0.0,0.0001,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,1.11,0.0,0.0006,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0006, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,60,0.21,8.79,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0003, 6: 0.0}",0.17,6.93,0.0,0.0,"{0: 0.0, 1: 0.0006, 2: 0.0001, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,61,0.07,2.99,0.0,0.0,"{0: 0.0004, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.21,8.18,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0002, 6: 0.0}"
967,8,62,0.03,1.35,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.18,6.77,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}"
967,8,63,0.01,0.48,0.0,0.0001,"{0: 0.0006, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,0.97,0.0,0.0006,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0006, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,64,0.05,2.17,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0005, 4: 0.0002, 5: 0.0, 6: 0.0}",0.01,0.32,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,65,0.02,0.67,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.23,9.01,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0005, 5: 0.0002, 6: 0.0}"
967,8,66,0.16,6.02,0.0,0.0,"{0: 0.0, 1: 0.0007, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.26,9.91,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0003, 6: 0.0}"
967,8,67,0.22,8.65,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0006, 5: 0.0001, 6: 0.0}",0.03,1.2,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,68,0.14,5.5,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0007, 5: 0.0, 6: 0.0}",0.03,1.1,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,8,69,0.11,4.88,0.0,0.0006,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0005, 5: 0.0, 6: 0.0}",0.07,2.86,0.0,0.0001,"{0: 0.0004, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,8,70,-0.0,0.52,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.05,2.06,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0005, 4: 0.0002, 5: 0.0, 6: 0.0}"
967,8,71,0.01,0.48,0.0,0.0,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.26,9.77,0.0,0.0007,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0005, 6: 0.0}"
967,25,52,0.05,2.38,0.0,0.0,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.08,3.91,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}"
967,25,53,0.05,2.59,0.0,0.0002,"{0: 0.0001, 1: 0.0001, 2: 0.0, 3: 0.0001, 4: 0.0001, 5: 0.0, 6: 0.0}",0.04,2.71,0.0,0.0002,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}"
967,25,54,0.01,0.76,0.0,0.0002,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",0.01,0.57,0.0,0.0002,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
967,25,55,0.02,0.82,0.0,0.0,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.09,4.64,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}"
967,25,56,0.07,3.83,0.0,0.0003,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0003, 5: 0.0, 6: 0.0}",0.05,2.67,0.0,0.0001,"{0: 0.0001, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,25,57,0.01,0.76,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.22,0.0,0.0,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,25,58,0.06,3.57,0.0,0.0002,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}",0.08,4.14,0.0,0.0002,"{0: 0.0, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0, 6: 0.0}"
967,25,59,0.01,0.37,0.0,0.0001,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.02,0.87,0.0,0.0003,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}"
967,25,60,0.03,1.5,0.0,0.0,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.13,6.81,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0002, 6: 0.0}"
967,25,61,0.06,2.91,0.0,0.0,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.12,6.16,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0003, 5: 0.0001, 6: 0.0}"
967,25,62,0.02,1.24,0.0,0.0,"{0: 0.0003, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.13,7.01,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0002, 5: 0.0002, 6: 0.0}"
967,25,63,0.01,0.5,0.0,0.0001,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",0.03,1.77,0.0,0.0003,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0001, 5: 0.0, 6: 0.0}"
967,25,64,0.02,0.87,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",0.0,0.18,0.0,0.0,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
967,25,65,0.0,0.4,0.0,0.0,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",0.12,6.29,0.0,0.0004,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}"
